areacode,districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat,origin_areacode,exclude
101090805,131124,131100,衡水市,131124,饶阳,115.726577,38.232671,54606,54606,河北省,115.7431,38.2231,115.7431,38.2231,101090805,0
101090806,131125,131100,衡水市,131125,安平,115.519627,38.233511,54609,54609,河北省,115.5869,38.2306,115.5869,38.2306,101090806,0
101090807,131126,131100,衡水市,131126,故城,115.966747,37.350981,54707,54707,河北省,115.9833,37.35,115.9833,37.35,101090807,0
101090808,131127,131100,衡水市,131127,景县,116.258446,37.686622,54711,54711,河北省,116.2833,37.7,116.2833,37.7,101090808,0
101090809,131128,131100,衡水市,131128,阜城,116.164727,37.869945,54710,54710,河北省,116.1667,37.8667,116.1667,37.8667,101090809,0
101090811,131182,131100,衡水市,131182,深州,115.554596,38.00347,54608,54608,河北省,115.55,38,115.55,38,101090811,0
101100101,140100,140100,太原市,140100,太原,112.549248,37.857014,53772,53679,山西省,112.5764,37.6206,112.5442,37.7475,101100101,1
101100107,140105,140100,太原市,140105,小店,112.564273,37.817974,53679,53679,山西省,112.5442,37.7475,112.5442,37.7475,101100107,0
101100108,140106,140100,太原市,140106,迎泽,112.558851,37.855804,53772,53679,山西省,112.5764,37.6206,112.5442,37.7475,101100108,0
101100109,140107,140100,太原市,140107,杏花岭,112.560743,37.879291,53772,53679,山西省,112.5764,37.6206,112.5442,37.7475,101100109,0
101100106,140108,140100,太原市,140108,尖草坪,112.487122,37.939893,53677,53677,山西省,112.4833,37.9333,112.4833,37.9333,101100106,0
101100110,140109,140100,太原市,140109,万柏林,112.522258,37.862653,53772,53679,山西省,112.5764,37.6206,112.5442,37.7475,101100110,0
101100111,140110,140100,太原市,140110,晋源,112.477849,37.715619,53772,53679,山西省,112.5764,37.6206,112.5442,37.7475,101100111,0
101100102,140121,140100,太原市,140121,清徐,112.357961,37.60729,53774,53774,山西省,112.3667,37.5833,112.3667,37.5833,101100102,0
101100103,140122,140100,太原市,140122,阳曲,112.673818,38.058797,53678,53678,山西省,112.655,38.0706,112.655,38.0706,101100103,0
101100104,140123,140100,太原市,140123,娄烦,111.793798,38.066035,53669,53669,山西省,111.8167,38.0667,111.8167,38.0667,101100104,0
101100105,140181,140100,太原市,140181,古交,112.174353,37.908534,53763,53763,山西省,112.1667,37.9,112.1667,37.9,101100105,0
101100201,140200,140200,大同市,140200,大同,113.301438,40.090511,53487,53487,山西省,113.4167,40.0833,113.4167,40.0833,101100201,1
101100211,140212,140200,大同市,140212,新荣,113.141044,40.258269,53487,53487,山西省,113.4167,40.0833,113.4167,40.0833,101100211,0
101100230,140213,140200,大同市,140213,平城,113.304425,40.081998,53487,53487,山西省,113.4167,40.0833,113.4167,40.0833,101100211,0
101100231,140214,140200,大同市,140214,云冈,113.1624015,39.996839,53580,53580,山西省,113.1,39.8333,113.1,39.8333,101100211,0
101100232,140215,140200,大同市,140215,云州,113.618471,40.04623,53488,53488,山西省,113.5833,40.0333,113.5833,40.0333,101100211,0
101100202,140221,140200,大同市,140221,阳高,113.749871,40.364927,53486,53486,山西省,113.7667,40.3667,113.7667,40.3667,101100202,0
101100204,140222,140200,大同市,140222,天镇,114.09112,40.421336,53490,53490,山西省,114.0667,40.4333,114.0667,40.4333,101100204,0
101100205,140223,140200,大同市,140223,广灵,114.279252,39.763051,53590,53590,山西省,114.2667,39.75,114.2667,39.75,101100205,0
101100206,140224,140200,大同市,140224,灵丘,114.23576,39.438867,53594,53594,山西省,114.2167,39.45,114.2167,39.45,101100206,0
101100207,140225,140200,大同市,140225,浑源,113.698091,39.699099,53582,53582,山西省,113.6644,39.7103,113.6644,39.7103,101100207,0
101100208,140226,140200,大同市,140226,左云,112.70641,40.012873,53573,53573,山西省,112.7,40,112.7,40,101100208,0
101100301,140300,140300,阳泉市,140300,阳泉,113.583285,37.861188,53782,53782,山西省,113.6167,37.9333,113.6167,37.9333,101100301,1
101100330,140302,140300,阳泉市,140302,城区,113.583285,37.861188,53782,53782,山西省,113.6167,37.9333,113.6167,37.9333,101100301,0
101100304,140303,140300,阳泉市,140303,矿区,113.559066,37.870085,53782,53782,山西省,113.6167,37.9333,113.6167,37.9333,101100304,0
101100305,140311,140300,阳泉市,140311,郊区,113.58664,37.94096,53782,53782,山西省,113.6167,37.9333,113.6167,37.9333,101100305,0
101100303,140321,140300,阳泉市,140321,平定,113.631049,37.800289,53687,53687,山西省,113.6333,37.7833,113.6333,37.7833,101100303,0
101100302,140322,140300,阳泉市,140322,盂县,113.41223,38.086131,53685,53685,山西省,113.4175,38.0819,113.4175,38.0819,101100302,0
101100501,140400,140400,长治市,140400,长治,113.113556,36.191112,53882,53882,山西省,113.0333,36.0667,113.0333,36.0667,101100501,1
101100530,140403,140400,长治市,140403,潞州,113.129521,36.209472,53885,53885,山西省,113.2,36.1167,113.2,36.1167,101100512,0
101100531,140404,140400,长治市,140404,上党,113.057416,36.059287,53882,53882,山西省,113.0333,36.0667,113.0333,36.0667,101100512,0
101100503,140405,140400,长治市,140405,屯留,112.892741,36.314072,53879,53879,山西省,112.8833,36.3167,112.8833,36.3167,101100503,0
101100504,140406,140400,长治市,140406,潞城,113.223245,36.332233,53880,53880,山西省,113.2333,36.3333,113.2333,36.3333,101100504,0
101100505,140423,140400,长治市,140423,襄垣,113.050094,36.532854,53884,53884,山西省,113.0333,36.5,113.0333,36.5,101100505,0
101100506,140425,140400,长治市,140425,平顺,113.438791,36.200202,53888,53888,山西省,113.4333,36.2,113.4333,36.2,101100506,0
101100502,140426,140400,长治市,140426,黎城,113.387366,36.502971,53878,53878,山西省,113.3667,36.5,113.3667,36.5,101100502,0
101100511,140427,140400,长治市,140427,壶关,113.206138,36.110938,53885,53885,山西省,113.2,36.1167,113.2,36.1167,101100511,0
101100509,140428,140400,长治市,140428,长子,112.884656,36.119484,53873,53873,山西省,112.8667,36.1,112.8667,36.1,101100509,0
101100507,140429,140400,长治市,140429,武乡,112.8653,36.834315,53871,53871,山西省,112.8667,36.85,112.8667,36.85,101100507,0
101100508,140430,140400,长治市,140430,沁县,112.70138,36.757123,53872,53872,山西省,112.6833,36.7667,112.6833,36.7667,101100508,0
101100510,140431,140400,长治市,140431,沁源,112.340878,36.500777,53875,53875,山西省,112.3333,36.5167,112.3333,36.5167,101100510,0
101100601,140500,140500,晋城市,140500,晋城,112.851274,35.497553,53976,53976,山西省,112.8667,35.5,112.8667,35.5,101100601,1
101100630,140502,140500,晋城市,140502,城区,112.8514,35.4976,53976,53976,山西省,112.8667,35.5,112.8667,35.5,101100606,0
101100602,140521,140500,晋城市,140521,沁水,112.187213,35.689472,53970,53970,山西省,112.2,35.6833,112.2,35.6833,101100602,0
101100603,140522,140500,晋城市,140522,阳城,112.422014,35.482177,53975,53975,山西省,112.4167,35.4833,112.4167,35.4833,101100603,0
101100604,140524,140500,晋城市,140524,陵川,113.278877,35.775614,53981,53981,山西省,113.2667,35.7667,113.2667,35.7667,101100604,0
101100606,140525,140500,晋城市,140525,泽州,112.899137,35.617221,53976,53976,山西省,112.8667,35.5,112.8667,35.5,101100606,0
101100605,140581,140500,晋城市,140581,高平,112.930691,35.791355,53973,53973,山西省,112.95,35.7833,112.95,35.7833,101100605,0
101100901,140600,140600,朔州市,140600,朔州,112.433387,39.331261,53578,53578,山西省,112.4333,39.3667,112.4333,39.3667,101100901,1
101100907,140602,140600,朔州市,140602,朔城,112.428676,39.324525,53578,53578,山西省,112.4333,39.3667,112.4333,39.3667,101100907,0
101100902,140603,140600,朔州市,140603,平鲁,112.295227,39.515603,53574,53574,山西省,112.2667,39.5167,112.2667,39.5167,101100902,0
101100903,140621,140600,朔州市,140621,山阴,112.816396,39.52677,53576,53576,山西省,112.8167,39.5167,112.8167,39.5167,101100903,0
101100905,140622,140600,朔州市,140622,应县,113.187505,39.559187,53584,53584,山西省,113.1667,39.5667,113.1667,39.5667,101100905,0
101100904,140623,140600,朔州市,140623,右玉,112.465588,39.988812,53478,53478,山西省,112.4667,40,112.4667,40,101100904,0
101100906,140681,140600,朔州市,140681,怀仁,113.100512,39.82079,53580,53580,山西省,113.1,39.8333,113.1,39.8333,101100906,0
101100401,140700,140700,晋中市,140700,晋中,112.736465,37.696495,53776,53776,山西省,112.7833,37.7,112.7833,37.7,101100401,1
101100402,140702,140700,晋中市,140702,榆次,112.740056,37.6976,53776,53776,山西省,112.7833,37.7,112.7833,37.7,101100402,0
101100403,140721,140700,晋中市,140721,榆社,112.973521,37.069019,53787,53787,山西省,112.9833,37.0667,112.9833,37.0667,101100403,0
101100404,140722,140700,晋中市,140722,左权,113.377834,37.079672,53786,53786,山西省,113.3333,37.0833,113.3333,37.0833,101100404,0
101100405,140723,140700,晋中市,140723,和顺,113.572919,37.327027,53788,53788,山西省,113.5667,37.3333,113.5667,37.3333,101100405,0
101100406,140724,140700,晋中市,140724,昔阳,113.706166,37.60437,53783,53783,山西省,113.7208,37.6025,113.7208,37.6025,101100406,0
101100407,140725,140700,晋中市,140725,寿阳,113.177708,37.891136,53780,53780,山西省,113.1519,37.9081,113.1519,37.9081,101100407,0
101100408,140726,140700,晋中市,140726,太谷,112.554103,37.424595,53775,53775,山西省,112.5933,37.4233,112.5933,37.4233,101100408,0
101100409,140727,140700,晋中市,140727,祁县,112.330532,37.358739,53770,53770,山西省,112.35,37.35,112.35,37.35,101100409,0
101100410,140728,140700,晋中市,140728,平遥,112.174059,37.195474,53778,53778,山西省,112.2278,37.1742,112.2278,37.1742,101100410,0
101100411,140729,140700,晋中市,140729,灵石,111.772759,36.847469,53862,53862,山西省,111.8,36.85,111.8,36.85,101100411,0
101100412,140781,140700,晋中市,140781,介休,111.913857,37.027616,53863,53863,山西省,111.945,37.0628,111.945,37.0628,101100412,0
101100801,140800,140800,运城市,140800,运城,111.003957,35.022778,53959,53959,山西省,111.0667,35.1197,111.0667,35.1197,101100801,1
101100814,140802,140800,运城市,140802,盐湖,111.000627,35.025643,53959,53959,山西省,111.0667,35.1197,111.0667,35.1197,101100814,0
101100802,140821,140800,运城市,140821,临猗,110.77493,35.141883,53958,53958,山西省,110.7833,35.1667,110.7833,35.1667,101100802,0
101100804,140822,140800,运城市,140822,万荣,110.843561,35.417042,53956,53956,山西省,110.85,35.4167,110.85,35.4167,101100804,0
101100808,140823,140800,运城市,140823,闻喜,111.220306,35.353839,53967,53967,山西省,111.2,35.3333,111.2,35.3333,101100808,0
101100803,140824,140800,运城市,140824,稷山,110.978996,35.600412,53954,53954,山西省,110.9717,35.6172,110.9717,35.6172,101100803,0
101100806,140825,140800,运城市,140825,新绛,111.225205,35.613697,53964,53964,山西省,111.2081,35.6208,111.2081,35.6208,101100806,0
101100807,140826,140800,运城市,140826,绛县,111.576182,35.49045,53965,53965,山西省,111.5667,35.5,111.5667,35.5,101100807,0
101100809,140827,140800,运城市,140827,垣曲,111.67099,35.298293,53968,53968,山西省,111.6667,35.2833,111.6667,35.2833,101100809,0
101100812,140828,140800,运城市,140828,夏县,111.223174,35.140441,57060,57060,山西省,111.2167,35.15,111.2167,35.15,101100812,0
101100813,140829,140800,运城市,140829,平陆,111.212377,34.837256,57061,57061,山西省,111.2,34.85,111.2,34.85,101100813,0
101100811,140830,140800,运城市,140830,芮城,110.69114,34.694769,57053,57053,山西省,110.7167,34.7,110.7167,34.7,101100811,0
101100810,140881,140800,运城市,140881,永济,110.447984,34.865125,57052,57052,山西省,110.45,34.8833,110.45,34.8833,101100810,0
101100805,140882,140800,运城市,140882,河津,110.710268,35.59715,53957,53957,山西省,110.7167,35.6167,110.7167,35.6167,101100805,0
101101001,140900,140900,忻州市,140900,忻州,112.733538,38.41769,53674,53674,山西省,112.7,38.4,112.7,38.4,101101001,1
101101016,140902,140900,忻州市,140902,忻府,112.734112,38.417743,53674,53674,山西省,112.7,38.4,112.7,38.4,101101016,0
101101002,140921,140900,忻州市,140921,定襄,112.963231,38.484948,53676,53676,山西省,112.9833,38.5,112.9833,38.5,101101002,0
101101003,140922,140900,忻州市,140922,五台,113.259012,38.725711,53681,53681,山西省,113.3667,38.8333,113.3667,38.8333,101101003,0
101101008,140923,140900,忻州市,140923,代县,112.962519,39.065138,53579,53579,山西省,112.9167,39.05,112.9167,39.05,101101008,0
101101009,140924,140900,忻州市,140924,繁峙,113.267707,39.188104,53585,53585,山西省,113.2667,39.1667,113.2667,39.1667,101101009,0
101101007,140925,140900,忻州市,140925,宁武,112.307936,39.001718,53577,53577,山西省,112.3,39,112.3,39,101101007,0
101101012,140926,140900,忻州市,140926,静乐,111.940231,38.355947,53666,53666,山西省,111.9333,38.3667,111.9333,38.3667,101101012,0
101101006,140927,140900,忻州市,140927,神池,112.200438,39.088467,53575,53575,山西省,112.2,39.1,112.2,39.1,101101006,0
101101014,140928,140900,忻州市,140928,五寨,111.841015,38.912761,53663,53663,山西省,111.8167,38.9333,111.8167,38.9333,101101014,0
101101013,140929,140900,忻州市,140929,岢岚,111.56981,38.705625,53662,53662,山西省,111.5667,38.7,111.5667,38.7,101101013,0
101101004,140930,140900,忻州市,140930,河曲,111.146609,39.381895,53564,53564,山西省,111.2167,39.3667,111.2167,39.3667,101101004,0
101101011,140931,140900,忻州市,140931,保德,111.085688,39.022576,53660,53660,山西省,111.0833,39.0167,111.0833,39.0167,101101011,0
101101005,140932,140900,忻州市,140932,偏关,111.500477,39.442153,53565,53565,山西省,111.5,39.4333,111.5,39.4333,101101005,0
101101015,140981,140900,忻州市,140981,原平,112.713132,38.729186,53673,53673,山西省,112.7167,38.7333,112.7167,38.7333,101101015,0
101100701,141000,141000,临汾市,141000,临汾,111.517973,36.08415,53868,53868,山西省,111.5,36.0667,111.5,36.0667,101100701,1
101100718,141002,141000,临汾市,141002,尧都,111.522945,36.080366,53868,53868,山西省,111.5,36.0667,111.5,36.0667,101100718,0
101100702,141021,141000,临汾市,141021,曲沃,111.475529,35.641387,53961,53961,山西省,111.4864,35.6456,111.4864,35.6456,101100702,0
101100713,141022,141000,临汾市,141022,翼城,111.713508,35.738621,53962,53962,山西省,111.7,35.7333,111.7,35.7333,101100713,0
101100707,141023,141000,临汾市,141023,襄汾,111.442932,35.876139,53861,53861,山西省,111.3833,35.9,111.3833,35.9,101100707,0
101100710,141024,141000,临汾市,141024,洪洞,111.673692,36.255742,53866,53866,山西省,111.6667,36.2333,111.6667,36.2333,101100710,0
101100717,141025,141000,临汾市,141025,古县,111.920207,36.26855,53874,53874,山西省,111.9,36.25,111.9,36.25,101100717,0
101100716,141026,141000,临汾市,141026,安泽,112.251372,36.146032,53877,53877,山西省,112.25,36.1667,112.25,36.1667,101100716,0
101100715,141027,141000,临汾市,141027,浮山,111.850039,35.971359,53966,53966,山西省,111.8333,35.9833,111.8333,35.9833,101100715,0
101100706,141028,141000,临汾市,141028,吉县,110.682853,36.099355,53859,53859,山西省,110.6667,36.0833,110.6667,36.0833,101100706,0
101100712,141029,141000,临汾市,141029,乡宁,110.857365,35.975402,53953,53953,山西省,110.8561,35.9508,110.8561,35.9508,101100712,0
101100705,141030,141000,临汾市,141030,大宁,110.751283,36.46383,53856,53856,山西省,110.75,36.4667,110.75,36.4667,101100705,0
101100704,141031,141000,临汾市,141031,隰县,110.935809,36.692675,53853,53853,山西省,110.95,36.7,110.95,36.7,101100704,0
101100703,141032,141000,临汾市,141032,永和,110.631276,36.760614,53852,53852,山西省,110.6333,36.7667,110.6333,36.7667,101100703,0
101100708,141033,141000,临汾市,141033,蒲县,111.09733,36.411682,53864,53864,山西省,111.1,36.4,111.1,36.4,101100708,0
101100709,141034,141000,临汾市,141034,汾西,111.563021,36.653368,53865,53865,山西省,111.5561,36.6553,111.5561,36.6553,101100709,0
101100714,141081,141000,临汾市,141081,侯马,111.371272,35.620302,53963,53963,山西省,111.3667,35.65,111.3667,35.65,101100714,0
101100711,141082,141000,临汾市,141082,霍州,111.723103,36.57202,53869,53869,山西省,111.7,36.5833,111.7,36.5833,101100711,0
101101100,141100,141100,吕梁市,141100,吕梁,111.134335,37.524366,53764,53764,山西省,111.1167,37.5,111.1167,37.5,101101100,1
101101101,141102,141100,吕梁市,141102,离石,111.134462,37.524037,53764,53764,山西省,111.1167,37.5,111.1167,37.5,101101101,0
101101112,141121,141100,吕梁市,141121,文水,112.032595,37.436314,53771,53771,山西省,112.05,37.4167,112.05,37.4167,101101112,0
101101113,141122,141100,吕梁市,141122,交城,112.159154,37.555155,53777,53777,山西省,112.15,37.5167,112.15,37.5167,101101113,0
101101103,141123,141100,吕梁市,141123,兴县,111.124816,38.464136,53664,53664,山西省,111.1333,38.4667,111.1333,38.4667,101101103,0
